objid,ra,dec,petroR90_r,spiral,elliptical
1237664869753946251,152.1978,30.62058,11.24077,1,0
1237673809728176608,119.5358,19.55014,9.317341,1,0
1237662640661791293,249.5744,22.67142,3.91587,0,1
1237662640661856329,249.6337,22.64108,11.42682,0,1
1237664337181474837,183.0981,36.70489,4.48222,0,1
1237664337181474862,183.1718,36.74897,9.978518,0,1
1237665016848646273,163.1518,33.43064,10.19285,1,0
1237661971195756737,208.4646,6.495944,11.43612,0,1
1237661971195691228,208.3669,6.598917,5.898468,0,1
1237662697029697628,220.5168,31.69975,7.125826,1,0
1237665367972774013,174.8239,31.63622,7.839331,0,1
1237665016850088018,166.942,33.98442,11.66317,1,0
1237665016850350167,167.6351,34.02578,7.99309,1,0
1237662224604856418,186.4766,39.75183,7.568946,1,0
1237662237485629881,229.316,7.099222,9.043518,0,1
1237668272446177339,228.0646,15.24847,11.90048,0,1
1237668272983572755,229.4034,15.382,7.076764,1,0
1237668272983769437,229.8691,15.15044,7.662195,1,0
1237667733991325789,231.2076,14.97261,11.39055,1,0
1237665367972642942,174.4203,31.63083,11.11271,1,0
1237665329852317821,184.8977,32.20111,8.397624,1,0
1237665016850612399,168.4653,34.28461,13.8856,0,1
1237665017384796197,160.9845,33.45958,11.11312,1,0
1237661971195560123,208.0196,6.620472,5.538209,0,1
1237658299533426815,157.0043,6.643556,7.662044,1,0
1237658299533492315,157.2904,6.800278,7.954533,1,0
1237665128532279373,153.3905,31.02481,8.20481,0,1
1237654669736673375,152.4422,-0.3893056,6.637313,0,1
1237651800698323091,152.547,-0.2529444,12.48419,1,0
1237662224603873331,183.4533,39.7065,14.40793,1,0
1237661874022711530,212.0315,42.62028,7.309672,0,1
1237668330957373728,227.2986,12.11567,6.824289,1,0
1237668330957635784,227.86,12.01547,10.7849,1,0
1237662637977501827,220.5114,13.05833,12.16826,1,0
1237664337181474932,183.0708,36.70708,10.51487,1,0
1237662640662511753,250.905,21.63305,4.848759,0,1
1237662665892889106,253.6428,18.37597,9.468417,1,0
1237668365311148067,232.9267,14.50561,8.708623,1,0
1237667255063216203,120.9967,15.06197,14.68489,0,1
1237665101680410848,229.5748,25.87603,6.641017,1,0
1237665101680541940,229.8688,25.7185,10.87277,1,0
1237662194533138555,205.122,40.70853,7.219581,1,0
1237665017385385993,162.5801,33.62803,15.08939,0,1
1237661064946909521,135.3842,8.148389,10.16808,0,1
1237663916797788174,112.0198,41.96331,12.79153,0,1
1237661967966929118,184.8944,43.08661,7.83399,1,0
1237661967966994484,184.939,42.92658,8.019814,1,0
1237662499463037084,223.8547,45.06361,4.265397,0,1
1237662499463102485,223.9438,44.935,8.743673,0,1
1237665368509907111,175.4815,32.12497,6.585828,0,1
1237665368509972547,175.5145,32.01753,6.263023,1,0
1237665368510038081,175.7185,32.10697,3.655344,1,0
1237665226765303913,176.2032,32.02461,11.08057,0,1
1237674372362928483,119.7954,19.84525,9.958881,1,0
1237674372362994257,120.0056,19.87819,6.061512,0,1
1237668311624843530,229.6653,15.13392,6.512497,1,0
1237668365311410318,233.5326,14.39564,27.54101,1,0
1237668365312000218,234.8296,13.98103,8.576467,1,0
1237668365312000277,234.9051,14.05786,10.77772,1,0
1237662224603742359,183.1058,39.71408,10.44272,0,1
1237662224603742306,183.06,39.57042,10.06938,1,0
1237662224603480192,182.2858,39.64494,8.884651,0,1
1237662224600334631,172.9877,39.13336,7.506361,0,1
1237662226206163073,159.1236,38.04225,8.985977,1,0
1237668273511530639,208.555,19.59233,10.85641,1,0
1237662237485760694,229.5155,7.1135,7.241622,1,0
1237662237485760862,229.6351,7.122416,11.39359,0,1
1237662194533531761,206.173,40.46728,14.45329,0,1
1237662194533531825,206.2185,40.39439,7.206351,1,0
1237667255063412964,121.5188,15.18639,10.97763,1,0
1237662640662511991,250.7957,21.58169,8.212625,1,0
1237662640662512122,250.8302,21.52261,15.94483,0,1
1237662637979795676,225.806,12.192,9.007165,0,1
1237662637980385465,227.1909,11.95478,4.918713,0,1
1237665329309679711,169.5061,30.84478,10.01639,1,0
1237662697029697661,220.5408,31.58014,6.459195,1,0
1237662697029763203,220.7237,31.67856,8.137707,0,1
1237662697029894234,220.986,31.47047,11.90393,0,1
1237662697029894316,221.091,31.53069,5.378413,0,1
1237661874023104704,213.0752,42.34922,6.622592,0,1
1237661874023104706,213.1525,42.506,12.38033,1,0
1237664092901736657,135.8161,28.25908,9.433074,0,1
1237664668957540719,121.2203,20.81708,6.986017,0,1
1237662499463692466,225.5617,44.2325,9.467515,1,0
1237662499999121683,221.9446,46.27697,10.58662,1,0
1237665017386500162,165.5941,34.22089,5.86716,1,0
1237662303503908960,198.8795,52.91045,12.15588,0,1
1237661417132720238,188.8722,57.09419,9.851319,0,1
1237664337181606067,183.4974,36.82464,10.99322,1,0
1237668272447422739,230.9713,14.54444,7.95983,0,1
1237665101680607314,230.0456,25.72203,18.57615,0,1
1237665101680607541,229.983,25.69758,12.16187,0,1
1237667253456535842,130.0742,17.67603,7.051516,1,0
1237662237485957301,229.9934,6.951611,9.541832,0,1
1237662499999711418,223.6769,45.70819,13.88234,1,0
1237662499999907856,224.0182,45.40528,19.71863,1,0
1237662499999908260,224.1138,45.35358,13.13072,1,0
1237668348132786376,207.3708,15.04364,4.281967,0,1
1237661971194839127,206.3003,6.748333,7.742552,0,1
1237665369046581473,174.8652,32.34753,12.78612,1,0
1237661967967322261,185.9938,42.98864,7.117519,1,0
1237661967967453267,186.488,43.09703,13.1258,1,0
1237665128532410414,153.7849,30.97614,7.032884,1,0
1237661064947171346,135.895,8.104944,8.659608,0,1
1237661064947302609,136.1989,8.269278,9.519191,1,0
1237661874023235723,213.4542,42.35153,7.250932,1,0
1237661874023825482,215.0973,41.83644,5.427689,1,0
1237662697029959964,221.2829,31.43047,5.580583,0,1
1237667447808655476,197.6738,24.84633,7.375985,1,0
1237667911672070259,197.7709,24.66769,9.775223,1,0
1237667447808721049,197.8546,24.85969,8.772253,1,0
1237662224596336711,161.5654,37.34033,18.29753,1,0
1237662224596271276,161.4761,37.18428,16.83936,1,0
1237665428094189714,206.3201,27.75708,3.53707,0,1
1237665017386893412,166.6228,34.37503,4.610044,0,1
1237664818746949793,172.5133,36.63722,17.50171,0,1
1237662237486219527,230.61,6.966361,11.8542,0,1
1237662237486219609,230.6718,6.964833,9.043825,1,0
1237661971194642572,205.8947,6.640833,5.080496,0,1
1237661971194577134,205.7899,6.638667,8.665102,0,1
1237665017387024466,167.145,34.38919,7.559896,1,0
1237667255063478661,121.6367,15.26222,9.298584,0,1
1237667255063544472,121.7433,15.34856,9.253023,1,0
1237658300062761101,139.7419,5.888389,13.02217,1,0
1237658300062761148,139.7685,5.886194,14.40824,1,0
1237658300062826517,139.888,5.88275,25.14,1,0
1237663916797919608,112.2111,42.24556,8.749786,0,1
1237664337713168471,168.3846,36.021,9.424327,1,0
1237668273513169067,212.4552,18.96892,8.23541,0,1
1237657851233501347,151.1329,46.13136,5.640654,0,1
1237657851233501341,151.248,46.29345,4.832747,0,1
1237657851233501361,151.0944,46.29183,7.426326,1,0
1237667447808852020,198.1299,24.67633,6.111723,1,0
1237663916797985250,112.351,42.42933,7.666966,1,0
1237662500000039057,224.3953,45.26967,4.133362,0,1
1237662500000235620,225.0724,45.08617,5.426773,0,1
1237667253456601399,130.2802,17.8165,6.190544,0,1
1237667253456601407,130.2205,17.95061,11.04596,1,0
1237667253456666995,130.382,18.00003,4.205543,1,0
1237661967967453342,186.3475,43.01831,13.17433,1,0
1237661967967453395,186.4211,43.03081,10.88674,1,0
1237662194533794014,207.0765,40.19006,7.918336,0,1
1237665101680672774,230.0648,25.71322,10.59514,0,1
1237665101680673013,230.1454,25.73694,14.3195,0,1
1237665101680673069,230.1737,25.68081,16.83823,0,1
1237665017387483229,168.2891,34.58253,12.72353,0,1
1237665017387483302,168.3785,34.65319,6.371356,1,0
1237665025972961372,168.541,34.72728,11.13705,1,0
1237664336636412078,160.4086,33.61792,6.281272,1,0
1237661972806369520,208.5931,7.759833,9.059909,0,1
1237662665889350038,247.1103,23.68653,11.84911,1,0
1237662640662643080,251.0197,21.29478,7.184605,1,0
1237662640662839894,251.4055,21.03192,4.957786,1,0
1237668272447619293,231.3998,14.36261,4.787841,1,0
1237662663219216611,244.7695,23.38322,8.846073,1,0
1237662500000759984,226.4317,44.40495,19.12789,1,0
1237662500000760009,226.5017,44.49672,4.639972,0,1
1237662500535926976,222.1225,46.77417,6.330837,1,0
1237662224596140130,161.0213,37.19886,4.757209,0,1
1237651800698454139,152.7296,-0.3051667,6.037264,1,0
1237654669736804557,152.7911,-0.3994444,7.068355,1,0
1237665129609953497,163.5318,34.00692,7.935862,1,0
1237665330920292499,169.3381,32.15931,6.602616,1,0
1237662640662970778,251.6187,20.88636,9.644341,1,0
1237662665890201913,248.6768,22.46458,4.29179,1,0
1237661874024218796,216.2658,41.44267,6.66596,1,0
1237661874024349874,216.6046,41.37536,9.351703,1,0
1237662500536254584,222.8511,46.43525,12.03267,1,0
1237662500536320284,223.1423,46.29125,11.80842,0,1
1237663916798116177,112.3874,42.69603,8.240089,1,0
1237662194534252673,208.2925,39.98011,7.202209,1,0
1237662194534252677,208.2677,39.89619,9.20362,1,0
1237662194534252697,208.3397,39.98603,7.242895,0,1
1237662224595812432,160.1708,37.04194,7.379778,0,1
1237662224595812416,160.1247,37.053,10.6833,0,1
1237662226207211649,161.9713,38.74261,8.089284,1,0
1237665369046646964,175.0388,32.389,11.45522,0,1
1237665369046712529,175.2447,32.34895,7.963657,1,0
1237665369046843475,175.5031,32.54744,19.56967,1,0
1237664818746949952,172.6213,36.71789,8.874512,1,0
1237665227306106950,186.7444,32.71919,9.532132,0,1
1237661971731775599,206.4468,6.996305,15.86383,0,1
1237661971731841142,206.6104,7.007083,10.5656,1,0
1237661874024611882,217.4053,41.16953,6.718333,1,0
1237662237486285132,230.7283,6.934083,5.777993,1,0
1237651800698716545,153.4732,-0.3189167,11.02076,1,0
1237661417132916866,189.7273,57.11886,11.68963,0,1
1237663788487279002,111.1306,42.39153,7.679205,1,0
1237663916798378359,112.7934,43.18308,6.693457,0,1
1237664336633004088,151.6946,31.47572,19.10808,0,1
1237665128533000339,155.3437,31.37508,5.397444,1,0
1237657851233763415,151.8291,46.54639,14.94873,1,0
1237661874024677614,217.713,41.11136,8.344182,1,0
1237661874025005179,218.462,40.78575,8.543604,0,1
1237661874025070652,218.7199,40.748,23.19269,1,0
1237661874025398420,219.543,40.50203,8.710468,0,1
1237667109036360175,124.0928,17.90511,11.2104,1,0
1237664854714482716,206.5472,36.59683,16.86632,1,0
1237665330388992087,184.3327,32.57375,13.00202,1,0
1237662303506333882,207.7474,51.49067,8.671688,1,0
1237664818747146386,173.0408,36.82455,8.839748,1,0
1237664818747343037,173.6782,36.79295,6.494214,0,1
1237661967967518831,186.6394,43.09256,7.482339,0,1
1237661967967518850,186.6702,43.08592,13.01551,0,1
1237662268613198151,233.0758,5.678195,8.020032,1,0
1237662268613722234,234.3241,5.71475,13.44883,1,0
1237664673259323507,213.5321,34.1502,11.13802,1,0
1237665101680869565,230.5933,25.44317,7.173662,0,1
1237665128533262462,156.0274,31.49222,4.790293,1,0
1237662237486415988,231.069,6.952972,9.429539,1,0
1237665017922453576,163.0233,34.09547,10.98491,0,1
1237664336638836823,166.9568,34.85283,9.270033,0,1
1237661064947499319,136.6935,8.353833,10.16932,1,0
1237663916798509376,112.9342,43.46678,5.382716,1,0
1237663916798574938,113.074,43.62442,6.813717,1,0
1237667447808917616,198.356,24.62981,10.84754,0,1
1237667441902551184,198.2545,25.94633,7.971696,1,0
1237661971732103307,207.2164,7.014361,14.3139,1,0
1237661972807286951,210.601,7.686361,5.841475,1,0
1237661971732103423,207.312,7.003611,9.436372,1,0
1237661971732365537,207.8244,7.113222,12.0961,0,1
1237661971732365561,207.8315,6.937833,13.04965,1,0
1237662246058197153,207.8586,6.917305,7.37862,1,0
1237662237486416285,231.1524,6.931056,6.904453,1,0
1237667255064068429,122.83,15.92575,6.987889,1,0
1237667255064068604,122.9284,15.95553,8.188102,1,0
1237662684682387514,215.1491,33.58128,10.97937,1,0
1237662224070672527,194.3406,38.94736,10.6818,1,0
1237664818209161219,169.9223,36.11375,7.856885,1,0
1237664337713692733,169.8344,36.18933,8.411284,1,0
1237664337713758379,170.1607,36.21428,10.494,1,0
1237662500537172109,225.5982,45.43028,6.333078,1,0
1237662500537237601,225.5812,45.22766,10.03834,1,0
1237667212651856357,123.7688,16.4855,4.314116,0,1
1237665128533655636,156.9994,31.73464,8.4055,1,0
1237665128533786822,157.3755,31.90269,5.943328,1,0
1237665228380241972,187.9281,33.58742,17.65725,1,0
1237665128533917825,157.6725,32.02828,11.35749,1,0
1237662194534776865,209.7793,39.62669,14.98149,0,1
1237662237486547219,231.3764,6.735917,7.065858,0,1
1237667446198370400,198.4133,23.472,9.267662,1,0
1237662224068182105,186.8924,39.30416,6.813406,0,1
1237662224068116678,186.8395,39.23375,8.273717,0,1
1237658300063613398,141.7894,6.003861,8.94638,1,0
1237658300063678798,141.8857,6.119083,7.994829,1,0
1237665330921013325,171.3001,32.25761,14.69174,1,0
1237665330921078839,171.3702,32.26917,8.279439,0,1
1237662661595693133,213.5233,35.37411,8.770462,0,1
1237662661598314766,220.3928,33.28039,10.53397,1,0
1237665103820882161,212.8907,32.94567,8.847853,1,0
1237665103821406365,214.1496,32.67669,7.549336,0,1
1237665103821865026,215.3267,32.35925,13.88543,0,1
1237665103821996196,215.7948,32.23842,4.84789,1,0
1237668310014558268,230.1683,13.72733,6.721762,0,1
1237668310015672677,232.7251,13.00803,10.87326,1,0
1237668310015803553,232.8963,12.89853,11.43839,0,1
1237664818747670637,174.6661,36.93342,8.531343,1,0
1237664818748325951,176.5363,37.01211,8.054143,0,1
1237664818748391612,176.533,37.15286,8.411402,1,0
1237664818748522553,176.9293,37.1398,13.62389,1,0
1237664818748784722,177.6868,37.17508,10.82392,0,1
1237661970658754688,208.1602,6.133584,8.761848,1,0
1237662194534777072,209.8517,39.72292,6.191741,1,0
1237662501072994486,222.963,46.91372,8.928514,1,0
1237667252945682583,194.3738,28.74386,6.270236,1,0
1237667252945748053,194.5385,28.70858,21.35347,1,0
1237667255064658374,124.1368,16.54839,11.27594,1,0
1237662684682649714,215.974,33.512,8.432522,1,0
1237667734507946153,182.7377,22.06328,9.059464,0,1
1237662238023155971,230.7995,7.314833,7.273628,1,0
1237662237486678229,231.5883,6.716472,16.36088,0,1
1237662237486678328,231.6337,6.75075,10.33267,1,0
1237665017924223032,167.8458,34.95164,10.01291,1,0
1237665026509897836,168.7974,35.00539,8.292201,0,1
1237662237486940318,232.2093,6.808111,8.783293,1,0
1237662237487137020,232.6817,6.613472,11.13207,1,0
1237662684683042878,216.963,33.18681,16.30068,0,1
1237661064947826964,137.372,8.460417,8.150178,1,0
1237661064947892439,137.5412,8.452723,6.713381,0,1
1237662501073059980,222.9991,46.75103,10.5969,0,1
1237665128534114408,158.2452,32.07572,11.03893,1,0
1237667447809048677,198.6811,24.76122,6.087422,1,0
1237661873491411157,227.0188,37.25167,9.283524,1,0
1237664668420604418,121.5223,20.36983,11.08359,0,1
1237664668420669728,121.553,20.35056,8.154625,1,0
1237662224067330132,184.4875,39.34578,9.521834,1,0
1237665427552993436,195.0183,28.6035,15.07458,0,1
1237665101681131594,231.2169,25.25161,7.504156,0,1
1237665101681262749,231.4528,25.07906,14.12974,1,0
1237667109037080906,125.5994,18.54156,6.579481,0,1
1237667109037081009,125.6729,18.55972,9.444304,0,1
1237663788488130997,112.3885,44.12414,8.285388,1,0
1237658300063875091,142.254,5.996806,11.07661,0,1
1237658300064137401,142.8647,6.117778,11.98148,1,0
1237661874026643583,222.8961,39.30125,8.246927,0,1
1237667253457649834,132.4588,18.79242,15.83184,0,1
1237667253457912087,133.1628,19.03494,9.58044,0,1
1237667212118589763,131.6915,19.70531,12.23109,1,0
1237662224067264569,184.2057,39.18786,13.44355,1,0
1237662224067133590,183.9543,39.23011,8.709038,0,1
1237664337714413690,171.9178,36.46556,7.676858,1,0
1237665328779296916,186.8367,31.41567,8.302456,0,1
1237665328779362351,186.917,31.28664,10.78763,1,0
1237665328779362371,186.9917,31.38569,11.07901,1,0
1237667212652118419,124.3115,16.78033,12.18099,1,0
1237661971732562071,208.3042,6.90875,9.653828,0,1
1237668272977412244,215.0566,18.30897,9.711062,1,0
1237662224066805944,182.8864,39.24772,6.404132,0,1
1237662224066805894,182.8857,39.28756,7.265728,1,0
1237664818749243400,179.0123,37.16325,12.29755,1,0
1237667253458043047,133.3573,19.11928,3.604834,0,1
1237667253458108584,133.5467,19.11722,8.712002,0,1
1237657855528534095,153.9182,47.08955,7.529535,0,1
1237657855528534150,154.0205,47.14645,11.38025,0,1
1237657855528599706,154.2185,47.09397,5.097361,0,1
1237651800699109417,154.2427,-0.248,8.320148,1,0
1237664869753618579,151.3587,30.85142,11.07298,1,0
1237663916798836783,113.3553,44.18647,10.14206,0,1
1237667447809638563,200.1617,24.55547,4.376141,1,0
1237662341092016265,251.6393,20.4318,10.75627,0,1
1237662341092016892,251.5967,20.30117,11.36364,0,1
1237662341092081727,251.6711,20.25589,11.12653,0,1
1237661967967912055,187.9082,42.93397,7.132721,0,1
1237662697565716638,218.6371,32.663,7.839361,1,0
1237662195073614016,215.5485,38.59308,8.931911,1,0
1237661064948285611,138.4955,8.626194,10.69548,1,0
1237661064948416813,138.8325,8.564944,10.73046,0,1
1237661970658033925,206.4657,6.160194,8.091853,1,0
1237664869753684182,151.5446,30.74067,6.721099,0,1
1237665129068494860,151.6045,30.90233,8.577042,0,1
1237662237487202571,232.9115,6.679333,15.32978,0,1
1237665101681590444,232.262,24.8915,8.140162,0,1
1237662224063070337,171.9818,38.57372,8.847988,1,0
1237667212652708092,125.5112,17.38603,5.143135,0,1
1237662303509151825,217.0058,49.02794,8.74789,0,1
1237665427553124486,195.3545,28.67722,15.75989,1,0
1237665427553124519,195.3807,28.64892,7.699285,0,1
1237665330928418847,191.231,32.91986,5.327074,0,1
1237661417134031002,194.3924,56.87158,8.195207,0,1
1237661417134358646,195.8155,56.78619,8.591088,1,0
1237663916799492584,114.1747,45.67278,9.491167,0,1
1237667253458895126,135.3601,19.82586,14.901,0,1
1237661874027167929,224.3072,38.74075,16.034,1,0
1237661874027233374,224.4555,38.6792,6.41638,1,0
1237661970658033816,206.4912,6.238917,10.62392,0,1
1237661970658033746,206.4231,6.223972,8.83948,1,0
1237662237487399271,233.3021,6.485667,9.202353,1,0
1237651800699175061,154.4333,-0.3063056,7.214097,1,0
1237665329306533969,161.314,29.45364,10.1443,1,0
1237664870290751677,152.2185,30.98769,6.417798,0,1
1237664870290751620,152.1896,31.10908,14.95034,1,0
1237662641197875421,248.301,24.16114,7.713336,0,1
1237662641197875427,248.2612,24.11636,9.667754,0,1
1237662641198006540,248.4946,23.91647,4.573496,0,1
1237654669737722024,154.8279,-0.4067778,13.78233,1,0
1237651800699568313,155.3564,-0.2533056,3.864378,0,1
1237662194535760021,212.6318,38.89355,17.27883,1,0
1237662194535825583,212.8875,38.97617,7.108476,1,0
1237665024370343979,190.926,34.38269,10.46445,1,0
1237665024370409520,191.1109,34.3797,7.337213,1,0
1237664878346240083,160.0595,34.36283,9.992964,1,0
1237665024370409707,191.1288,34.31664,7.94559,1,0
1237668310550643075,228.4845,14.44814,9.305984,1,0
1237668310550773918,228.6654,14.39989,8.592068,0,1
1237662697565913221,219.064,32.45189,8.430212,0,1
1237661967968370819,189.3228,42.8595,13.80425,1,0
1237661967968436419,189.5205,42.92708,8.418245,0,1
1237667253458960472,135.4342,19.86294,10.80574,0,1
1237667212652904623,125.9737,17.50233,9.079872,0,1
1237662224059269361,161.2573,36.74064,9.848732,1,0
